questionnaire_id,questionnaire_name,version,instrument_type,sector,subtype,section,final_item,original_item,item_id,item_text,response_type,default_scoring,allowed_scoring,validation_status,source,source_line_start,source_line_end,notes
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,2,2,SEC-COMPOST-F2015-002,"¿La maquinaria está equipada con un dispositivo que permita la evacuación, en circuito cerrado, de las aguas residuales?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2548,2549,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,3,3,SEC-COMPOST-F2015-003,"¿Los sistemas de carga y descarga de los lugares de almacenamiento minimizan la manipulación manual y la generación de polvo mediante, por ejemplo el uso de palas de carga frontal o cintas elevadoras de goma?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2550,2552,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,4,4,SEC-COMPOST-F2015-004,"¿Se reduce al mínimo la exposición a aerosoles y polvos, protegiéndoles la cara (ojos, nariz y boca)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2553,2554,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,5,5,SEC-COMPOST-F2015-005,"¿Se realizan los procesos de forma cerrada, utilizando instalaciones adecuadamente diseñadas?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2555,2555,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,6,6,SEC-COMPOST-F2015-006,"¿Los sistemas de carga y descarga de los lugares de almacenamiento minimizan la manipulación manual y la generación de polvo mediante, por ejemplo, el uso de palas de carga frontal o cintas elevadoras de goma? Las cabinas deberán estar dotadas de ventilación y de filtros de retención de polvo.",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2556,2560,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,7,7,SEC-COMPOST-F2015-007,¿Los camiones de transporte están firmemente cerrados y herméticamente sellados con tapas resistentes para impedir los derrames durante el transporte?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2561,2562,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,8,8,SEC-COMPOST-F2015-008,¿Los sistemas de transportadores (desde la planta al almacenamiento) como de molturación cuando se requiere triturar los residuos antes de su eliminación final son cerrados?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2563,2564,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,9,9,SEC-COMPOST-F2015-009,"¿Se utilizan EPI´s en las operaciones de mantenimiento (eliminación de obstrucciones, etc.), limpieza de camiones, zonas de almacenamiento y limpieza de equipos de extracción localizada (con suministro de aire, si son periodos de trabajo largos y máscaras desechables con gafas si son periodos cortos)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2565,2568,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,10,10,SEC-COMPOST-F2015-010,"¿Las zonas contaminadas con material pulverulento, así como los equipos de protección individual no desechables, se limpian periódicamente y de forma completa con agua y jabón?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2569,2570,Use as source-preserved sector-specific instrument; do not label as validated.
sec_compost,Plantas de tratamiento de residuos — Plantas de compostaje,final_2015_annex1_unvalidated,sector_specific_questionnaire,Plantas de tratamiento de residuos,Plantas de compostaje,CONDICIONES GENERALES,11,11,SEC-COMPOST-F2015-011,¿Para la eliminación de todos los restos de material de los vehículos y zonas de almacenamiento se utiliza un aspirador industrial? ¿Los restos que se limpian del aspirador se introducen en bolsas para su adecuada eliminación?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2571,2573,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,1,1,SEC-FOOD-F2015-001,"¿Está prohibido que los trabajadores coman, beban o fumen en las zonas de trabajo en las que exista dicho riesgo?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2592,2593,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,2,2,SEC-FOOD-F2015-002,¿Los trabajadores disponen de prendas de protección apropiadas o de otro tipo de prendas especiales adecuadas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2594,2595,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,3,3,SEC-FOOD-F2015-003,"¿Se disponer de un lugar determinado para el almacenamiento adecuado de los equipos de protección y se verifica que se limpian, se comprueba su buen funcionamiento, si fuera posible con anterioridad y, en todo caso, después de cada utilización, reparando o sustituyendo los equipos defectuosos antes de nuevo uso?.",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2596,2599,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,4,4,SEC-FOOD-F2015-004,"¿Los trabajadores disponen, dentro de la jornada laboral, de diez minutos para su aseo personal antes de la comida y otros diez minutos antes de abandonar el trabajo?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2600,2601,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,5,5,SEC-FOOD-F2015-005,"¿El empresario se responsabiliza del lavado, descontaminación y, en caso necesario, destrucción de la ropa de trabajo y los equipos de protección? Queda rigurosamente prohibido que los trabajadores se lleven los mismos a su domicilio para tal fin. Cuando se contrate, este servicio, a una empresa estará obligado a asegurar que la ropa y los equipos se envíen en recipientes cerrados y etiquetados con las advertencias precisas",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2602,2607,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,6,6,SEC-FOOD-F2015-006,¿Antes de empezar a trabajar se cubren cortes y heridas con apósitos impermeables?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2608,2608,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,7,7,SEC-FOOD-F2015-007,¿Además cuando estas lesiones cutáneas se encuentren en las manos se cubren con guantes?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2609,2609,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,8,8,SEC-FOOD-F2015-008,"¿Antes de empezar a trabajar, cuando se tengan que utilizar guantes, se retiran anillos y joyas?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2610,2610,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,9,9,SEC-FOOD-F2015-009,"¿El personal se lava a menudo las manos, principalmente antes de empezar a trabajar?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2611,2611,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,10,10,SEC-FOOD-F2015-010,"¿El personal usa ropa exclusiva para el trabajo, en uso de gorro es obligatorio?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2612,2612,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,11,11,SEC-FOOD-F2015-011,"¿Cuándo se tiene alguna herida, se procede a cubrirla con un apósito impermeable o tirita?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2613,2613,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,12,12,SEC-FOOD-F2015-012,¿Está prohibido fumar y comer en las zonas de preparación y manipulación de alimentos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2614,2614,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,13,13,SEC-FOOD-F2015-013,¿Se prohíbe el acceso en las áreas de elaboración de alimentos a cualquier persona que no lleve la indumentaria adecuada?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2615,2616,Use as source-preserved sector-specific instrument; do not label as validated.
sec_food,Industria alimentaria — Industria alimentaria,final_2015_annex1_unvalidated,sector_specific_questionnaire,Industria alimentaria,Industria alimentaria,CONDICIONES GENERALES,14,14,SEC-FOOD-F2015-014,¿Las ventanas están protegidas con telas mosquiteras o similar para evitar que entren insectos? ¿También hay control de roedores?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2617,2618,Use as source-preserved sector-specific instrument; do not label as validated.
